	parent	trade_efficiency	profit	avg_float_parent	sales	trade_cost	weights	outcome_sum	outcome_prices	outcome_names
319	CZ75-Auto | Tacticat (Battle-Scarred)	0.098	1.147	0.445	1	11.7	0.001	12.847000000000001	9.068,8.024,21.45	R8 Revolver | Llama Cannon (Field-Tested),PP-Bizon | High Roller (Well-Worn),M4A1-S | Leaded Glass (Field-Tested)
457	StatTrak™ MAC-10 | Carnivore (Field-Tested)	0.096	0.762	0.245	1	7.9	0.0007	8.662	14.918,6.62,4.124,4.972,12.675	StatTrak™ AWP | Phobos (Minimal Wear),StatTrak™ R8 Revolver | Reboot (Field-Tested),StatTrak™ Sawed-Off | Limelight (Field-Tested),StatTrak™ AUG | Aristocrat (Field-Tested),StatTrak™ P90 | Chopper (Minimal Wear)
451	StatTrak™ PP-Bizon | Harvester (Field-Tested)	0.096	0.762	0.245	1	7.9	0.0007	8.662	14.918,6.62,4.124,4.972,12.675	StatTrak™ AWP | Phobos (Minimal Wear),StatTrak™ R8 Revolver | Reboot (Field-Tested),StatTrak™ Sawed-Off | Limelight (Field-Tested),StatTrak™ AUG | Aristocrat (Field-Tested),StatTrak™ P90 | Chopper (Minimal Wear)
627	StatTrak™ Galil AR | Shattered (Field-Tested)	0.096	17.669	0.245	1	183.9	0.0156	201.56900000000002	167.115,211.868,240.328,186.966	StatTrak™ USP-S | Overgrowth (Field-Tested),StatTrak™ M4A4 | Zirka (Minimal Wear),StatTrak™ M4A1-S | Bright Water (Minimal Wear),StatTrak™ MAC-10 | Graven (Field-Tested)
245	M4A4 | Converter (Minimal Wear)	0.095	3.4960000000000004	0.115	1	36.7	0.0031	40.196	45.026,29.25,46.312	AK-47 | Safety Net (Factory New),P250 | Vino Primo (Minimal Wear),MP7 | Fade (Factory New)
586	StatTrak™ SCAR-20 | Cyrex (Minimal Wear)	0.095	186.149	0.075	1	1954.2	0.1648	2140.349	4159.35,121.348	StatTrak™ AK-47 | Vulcan (Factory New),StatTrak™ M4A4 | Desert-Strike (Factory New)
189	StatTrak™ MAG-7 | SWAG-7 (Minimal Wear)	0.095	5.227	0.105	1	54.8	0.0046	60.027	53.43,57.915,68.737	StatTrak™ USP-S | Cortex (Minimal Wear),StatTrak™ AUG | Stymphalian (Factory New),StatTrak™ AWP | Mortis (Factory New)
291	StatTrak™ MP7 | Powercore (Minimal Wear)	0.095	10.974	0.1	1	116.0	0.0097	126.97399999999999	204.75,55.282,120.89	StatTrak™ M4A1-S | Nightmare (Minimal Wear),StatTrak™ Sawed-Off | Devourer (Minimal Wear),StatTrak™ FAMAS | Eye of Athena (Factory New)
306	MP9 | Capillary (Minimal Wear)	0.094	0.792	0.085	1	8.4	0.0007	9.192	17.55,4.797,9.633,4.456,9.526	AWP | PAW (Factory New),CZ75-Auto | Eco (Minimal Wear),G3SG1 | High Seas (Factory New),Nova | Toy Soldier (Minimal Wear),MP7 | Powercore (Factory New)
40	StatTrak™ Nova | Clear Polymer (Well-Worn)	0.094	3.1710000000000003	0.455	1	33.7	0.0028	36.871	31.678,38.902,40.034	StatTrak™ M4A4 | Cyber Security (Well-Worn),StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),StatTrak™ USP-S | Monster Mashup (Field-Tested)
485	StatTrak™ Dual Berettas | Cartel (Field-Tested)	0.094	1.805	0.155	1	19.3	0.0016	21.105	20.426,12.958,28.187,25.525,18.427	StatTrak™ FAMAS | Valence (Minimal Wear),StatTrak™ Glock-18 | Royal Legion (Field-Tested),StatTrak™ MP7 | Impire (Factory New),StatTrak™ MAG-7 | Praetorian (Factory New),StatTrak™ Five-SeveN | Triumvirate (Minimal Wear)
10	StatTrak™ P250 | Cyber Shell (Field-Tested)	0.09300000000000001	2.5269999999999997	0.165	1	27.1	0.0022	29.627	25.828,26.198,36.855	StatTrak™ MP9 | Food Chain (Field-Tested),StatTrak™ Galil AR | Chromatic Aberration (Field-Tested),StatTrak™ XM1014 | XOXO (Minimal Wear)
222	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.09300000000000001	2.602	0.56	1	28.0	0.0023	30.601999999999997	29.133,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Well-Worn),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
611	StatTrak™ Galil AR | Sandstorm (Field-Tested)	0.091	3.377	0.22	1	37.1	0.003	40.477	50.505,40.346,37.927,33.13	StatTrak™ MP9 | Rose Iron (Factory New),StatTrak™ Dual Berettas | Marina (Minimal Wear),StatTrak™ Nova | Rising Skull (Minimal Wear),StatTrak™ FAMAS | Pulse (Minimal Wear)
236	StatTrak™ G3SG1 | Scavenger (Battle-Scarred)	0.091	2.441	0.445	1	26.9	0.0022	29.340999999999998	25.35,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Field-Tested),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
327	StatTrak™ UMP-45 | Exposure (Minimal Wear)	0.08900000000000001	5.468	0.1	1	61.3	0.0048	66.768	34.808,33.881,131.615	StatTrak™ R8 Revolver | Llama Cannon (Minimal Wear),StatTrak™ PP-Bizon | High Roller (Minimal Wear),StatTrak™ M4A1-S | Leaded Glass (Factory New)
187	StatTrak™ P250 | Verdigris (Field-Tested)	0.08900000000000001	1.034	0.175	1	11.6	0.0009	12.634	29.026,10.423,2.194,7.312,14.216	StatTrak™ AWP | Atheris (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Field-Tested),StatTrak™ MP5-SD | Gauss (Field-Tested),StatTrak™ Tec-9 | Bamboozle (Minimal Wear),StatTrak™ UMP-45 | Moonrise (Factory New)
316	CZ75-Auto | Tacticat (Field-Tested)	0.08900000000000001	1.321	0.21	1	14.9	0.0012	16.221	9.068,9.565,30.03	R8 Revolver | Llama Cannon (Field-Tested),PP-Bizon | High Roller (Field-Tested),M4A1-S | Leaded Glass (Minimal Wear)
331	SG 553 | Phantom (Field-Tested)	0.08900000000000001	1.321	0.21	1	14.9	0.0012	16.221	9.068,9.565,30.03	R8 Revolver | Llama Cannon (Field-Tested),PP-Bizon | High Roller (Field-Tested),M4A1-S | Leaded Glass (Minimal Wear)
413	StatTrak™ P2000 | Turf (Well-Worn)	0.08800000000000001	0.765	0.495	1	8.7	0.0007	9.465	15.59,20.261,2.749,2.613,6.113	StatTrak™ USP-S | Cyrex (Field-Tested),StatTrak™ M4A1-S | Flashback (Battle-Scarred),StatTrak™ Dual Berettas | Royal Consorts (Battle-Scarred),StatTrak™ G3SG1 | Stinger (Field-Tested),StatTrak™ Nova | Gila (Minimal Wear)
477	StatTrak™ MAG-7 | Praetorian (Field-Tested)	0.08800000000000001	10.46	0.195	1	118.9	0.0093	129.36	183.29,76.343,128.447	StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),StatTrak™ AWP | Elite Build (Field-Tested),StatTrak™ Nova | Hyper Beast (Minimal Wear)
231	StatTrak™ G3SG1 | Scavenger (Minimal Wear)	0.087	4.75	0.135	1	54.4	0.0042	59.15	37.927,84.728,54.795	StatTrak™ MP5-SD | Phosphor (Minimal Wear),StatTrak™ UMP-45 | Momentum (Factory New),StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear)
228	StatTrak™ MAC-10 | Pipe Down (Battle-Scarred)	0.087	2.3409999999999997	0.445	1	27.0	0.0021	29.340999999999998	25.35,27.105,35.568	StatTrak™ MP5-SD | Phosphor (Field-Tested),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested)
250	SSG 08 | Hand Brake (Field-Tested)	0.086	2.2119999999999997	0.275	1	25.8	0.002	28.011999999999997	20.924,16.799,46.312	AK-47 | Safety Net (Field-Tested),P250 | Vino Primo (Field-Tested),MP7 | Fade (Factory New)
582	G3SG1 | Green Apple (Field-Tested)	0.086	0.63	0.185	1	7.3	0.0006	7.93	9.36,7.205,7.225	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Minimal Wear),Galil AR | Tuxedo (Minimal Wear)
337	MP9 | Goo (Minimal Wear)	0.086	2.062	0.1	1	24.0	0.0018	26.061999999999998	14.918,14.615,48.652	R8 Revolver | Llama Cannon (Minimal Wear),PP-Bizon | High Roller (Minimal Wear),M4A1-S | Leaded Glass (Factory New)
505	SCAR-20 | Green Marine (Field-Tested)	0.085	0.586	0.165	1	6.9	0.0005	7.486000000000001	9.731,7.79,4.67,7.751	Galil AR | Stone Cold (Minimal Wear),P250 | Wingshot (Minimal Wear),M249 | Nebula Crusader (Field-Tested),MP7 | Special Delivery (Minimal Wear)
482	SSG 08 | Necropos (Minimal Wear)	0.085	0.773	0.085	1	9.1	0.0007	9.873	18.135,6.308,8.482,8.482,7.956	FAMAS | Valence (Factory New),Glock-18 | Royal Legion (Minimal Wear),MP7 | Impire (Factory New),MAG-7 | Praetorian (Factory New),Five-SeveN | Triumvirate (Factory New)
571	StatTrak™ Negev | Desert-Strike (Field-Tested)	0.084	0.83	0.175	1	9.9	0.0007	10.73	4.056,8.248,15.405,15.21	StatTrak™ CZ75-Auto | Tigris (Field-Tested),StatTrak™ PP-Bizon | Osiris (Minimal Wear),StatTrak™ P250 | Supernova (Factory New),StatTrak™ Nova | Koi (Factory New)
309	StatTrak™ MP9 | Capillary (Field-Tested)	0.083	1.0170000000000001	0.21	1	12.3	0.0009	13.317	36.065,4.992,15.005,4.856,5.665	StatTrak™ AWP | PAW (Minimal Wear),StatTrak™ CZ75-Auto | Eco (Field-Tested),StatTrak™ G3SG1 | High Seas (Minimal Wear),StatTrak™ Nova | Toy Soldier (Field-Tested),StatTrak™ MP7 | Powercore (Field-Tested)
118	StatTrak™ MP5-SD | Desert Strike (Minimal Wear)	0.083	1.032	0.095	1	12.4	0.0009	13.432	10.92,30.001,9.643,7.897,8.697	StatTrak™ SG 553 | Darkwing (Minimal Wear),StatTrak™ SSG 08 | Fever Dream (Factory New),StatTrak™ SCAR-20 | Enforcer (Minimal Wear),StatTrak™ P2000 | Acid Etched (Minimal Wear),StatTrak™ Sawed-Off | Apocalypto (Minimal Wear)
452	StatTrak™ PP-Bizon | Harvester (Well-Worn)	0.083	0.746	0.995	1	9.0	0.0007	9.746	29.932,4.114,3.022,4.972,6.689	StatTrak™ AWP | Phobos (Well-Worn),StatTrak™ R8 Revolver | Reboot (Battle-Scarred),StatTrak™ Sawed-Off | Limelight (Battle-Scarred),StatTrak™ AUG | Aristocrat (Battle-Scarred),StatTrak™ P90 | Chopper (Battle-Scarred)
547	G3SG1 | Murky (Minimal Wear)	0.08199999999999999	1.255	0.085	1	15.3	0.0011	16.555	19.5,36.953,3.461,6.308	M4A4 | Griffin (Factory New),M4A1-S | Basilisk (Factory New),Sawed-Off | Highwayman (Minimal Wear),Glock-18 | Grinder (Factory New)
609	StatTrak™ FAMAS | Pulse (Field-Tested)	0.081	20.71	0.165	1	254.5	0.0183	275.21	468.0,126.555,231.075	StatTrak™ AWP | Redline (Minimal Wear),StatTrak™ P250 | Mehndi (Field-Tested),StatTrak™ M4A1-S | Guardian (Minimal Wear)
303	StatTrak™ R8 Revolver | Survivalist (Minimal Wear)	0.081	1.776	0.1	1	22.0	0.0016	23.776	59.962,10.784,24.463,12.363,11.31	StatTrak™ AWP | PAW (Factory New),StatTrak™ CZ75-Auto | Eco (Minimal Wear),StatTrak™ G3SG1 | High Seas (Factory New),StatTrak™ Nova | Toy Soldier (Minimal Wear),StatTrak™ MP7 | Powercore (Minimal Wear)
296	Glock-18 | Warhawk (Minimal Wear)	0.081	0.6920000000000001	0.085	1	8.5	0.0006	9.192	17.55,4.797,9.633,4.456,9.526	AWP | PAW (Factory New),CZ75-Auto | Eco (Minimal Wear),G3SG1 | High Seas (Factory New),Nova | Toy Soldier (Minimal Wear),MP7 | Powercore (Factory New)
511	StatTrak™ MP7 | Special Delivery (Minimal Wear)	0.08	16.212	0.075	1	203.0	0.0144	219.21200000000002	194.512,239.85,223.275	StatTrak™ AK-47 | Frontside Misty (Minimal Wear),StatTrak™ G3SG1 | Flux (Factory New),StatTrak™ SSG 08 | Big Iron (Factory New)
463	StatTrak™ CZ75-Auto | Red Astor (Field-Tested)	0.08	2.745	0.19	1	34.5	0.0024	37.245	54.21,19.5,38.025	StatTrak™ P250 | Asiimov (Field-Tested),StatTrak™ AUG | Fleet Flock (Field-Tested),StatTrak™ UMP-45 | Primal Saber (Minimal Wear)
387	StatTrak™ SCAR-20 | Blueprint (Battle-Scarred)	0.08	0.546	0.445	1	6.8	0.0005	7.346	5.675,6.796,8.619,8.385,7.254	StatTrak™ UMP-45 | Scaffold (Well-Worn),StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),StatTrak™ M249 | Emerald Poison Dart (Field-Tested),StatTrak™ XM1014 | Seasons (Field-Tested),StatTrak™ MAC-10 | Last Dive (Field-Tested)
235	StatTrak™ G3SG1 | Scavenger (Well-Worn)	0.079	2.367	0.645	1	30.0	0.0021	32.367	24.95,27.105,45.045	StatTrak™ MP5-SD | Phosphor (Battle-Scarred),StatTrak™ UMP-45 | Momentum (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Well-Worn)
184	StatTrak™ FAMAS | Crypsis (Field-Tested)	0.078	1.0490000000000002	0.165	1	13.4	0.0009	14.449000000000002	29.026,19.5,2.194,7.312,14.216	StatTrak™ AWP | Atheris (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Minimal Wear),StatTrak™ MP5-SD | Gauss (Field-Tested),StatTrak™ Tec-9 | Bamboozle (Minimal Wear),StatTrak™ UMP-45 | Moonrise (Factory New)
248	SSG 08 | Hand Brake (Minimal Wear)	0.078	2.8960000000000004	0.115	1	37.3	0.0026	40.196	45.026,29.25,46.312	AK-47 | Safety Net (Factory New),P250 | Vino Primo (Minimal Wear),MP7 | Fade (Factory New)
589	StatTrak™ CZ75-Auto | Twist (Well-Worn)	0.078	2.84	0.755	1	36.4	0.0025	39.24	27.836,30.313,28.08,76.05,33.92	StatTrak™ AUG | Torque (Field-Tested),StatTrak™ MAC-10 | Tatter (Field-Tested),StatTrak™ PP-Bizon | Antique (Field-Tested),StatTrak™ XM1014 | Heaven Guard (Well-Worn),StatTrak™ MAC-10 | Curse (Field-Tested)
533	StatTrak™ MAC-10 | Malachite (Minimal Wear)	0.078	11.327	0.09	1	144.4	0.01	155.727	210.502,172.868,83.811	StatTrak™ M4A4 | 龍王 (Dragon King) (Factory New),StatTrak™ AK-47 | Cartel (Factory New),StatTrak™ P250 | Muertos (Factory New)
323	StatTrak™ XM1014 | Ziggy (Minimal Wear)	0.077	4.768	0.1	1	62.0	0.0042	66.768	34.808,33.881,131.615	StatTrak™ R8 Revolver | Llama Cannon (Minimal Wear),StatTrak™ PP-Bizon | High Roller (Minimal Wear),StatTrak™ M4A1-S | Leaded Glass (Factory New)
488	StatTrak™ Tec-9 | Jambiya (Field-Tested)	0.077	1.505	0.155	1	19.6	0.0013	21.105	20.426,12.958,28.187,25.525,18.427	StatTrak™ FAMAS | Valence (Minimal Wear),StatTrak™ Glock-18 | Royal Legion (Field-Tested),StatTrak™ MP7 | Impire (Factory New),StatTrak™ MAG-7 | Praetorian (Factory New),StatTrak™ Five-SeveN | Triumvirate (Minimal Wear)
238	StatTrak™ Galil AR | Signal (Field-Tested)	0.077	3.1889999999999996	0.185	1	41.3	0.0028	44.489	37.927,40.745,54.795	StatTrak™ MP5-SD | Phosphor (Minimal Wear),StatTrak™ UMP-45 | Momentum (Minimal Wear),StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear)
247	M4A4 | Converter (Field-Tested)	0.077	2.012	0.275	1	26.0	0.0018	28.011999999999997	20.924,16.799,46.312	AK-47 | Safety Net (Field-Tested),P250 | Vino Primo (Field-Tested),MP7 | Fade (Factory New)
404	StatTrak™ G3SG1 | Stinger (Minimal Wear)	0.076	4.57	0.09	1	59.9	0.004	64.47	69.118,60.928,63.365	StatTrak™ FAMAS | Mecha Industries (Factory New),StatTrak™ P90 | Shallow Grave (Factory New),StatTrak™ Sawed-Off | Wasteland Princess (Factory New)
293	StatTrak™ MP7 | Powercore (Field-Tested)	0.076	4.394	0.21	1	58.1	0.0039	62.494	101.4,28.665,57.418	StatTrak™ M4A1-S | Nightmare (Field-Tested),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Minimal Wear)
193	StatTrak™ MAG-7 | SWAG-7 (Well-Worn)	0.076	1.511	0.7	1	19.9	0.0013	21.410999999999998	20.475,13.601,30.157	StatTrak™ USP-S | Cortex (Battle-Scarred),StatTrak™ AUG | Stymphalian (Well-Worn),StatTrak™ AWP | Mortis (Well-Worn)
171	StatTrak™ MAC-10 | Whitefish (Minimal Wear)	0.076	1.9709999999999999	0.075	1	26.0	0.0017	27.971	58.198,44.441,6.425,16.575,14.216	StatTrak™ AWP | Atheris (Minimal Wear),StatTrak™ Desert Eagle | Light Rail (Factory New),StatTrak™ MP5-SD | Gauss (Minimal Wear),StatTrak™ Tec-9 | Bamboozle (Factory New),StatTrak™ UMP-45 | Moonrise (Factory New)
204	StatTrak™ MP9 | Black Sand (Minimal Wear)	0.076	0.813	0.085	1	10.7	0.0007	11.513	5.343,15.015,11.31,15.268,10.627	StatTrak™ MAG-7 | SWAG-7 (Minimal Wear),StatTrak™ UMP-45 | Arctic Wolf (Factory New),StatTrak™ Nova | Wild Six (Factory New),StatTrak™ Glock-18 | Moonrise (Factory New),StatTrak™ Negev | Lionfish (Factory New)
159	StatTrak™ M249 | Aztec (Field-Tested)	0.075	3.158	0.26	1	42.3	0.0028	45.458	29.133,54.59,52.65	StatTrak™ MP9 | Hydra (Field-Tested),StatTrak™ AUG | Death by Puppy (Minimal Wear),StatTrak™ P90 | Nostalgia (Minimal Wear)
142	MP5-SD | Agent (Field-Tested)	0.075	1.426	0.26	1	18.9	0.0013	20.326	15.015,22.864,23.098	MP9 | Hydra (Field-Tested),AUG | Death by Puppy (Minimal Wear),P90 | Nostalgia (Minimal Wear)
367	StatTrak™ Galil AR | Crimson Tsunami (Well-Worn)	0.073	4.598	0.525	1	63.1	0.0041	67.69800000000001	102.375,53.527,47.19	StatTrak™ M4A1-S | Decimator (Well-Worn),StatTrak™ AWP | Fever Dream (Field-Tested),StatTrak™ CZ75-Auto | Xiangliu (Field-Tested)
253	Sawed-Off | Devourer (Minimal Wear)	0.073	17.4	0.085	1	240.0	0.0154	257.4	390.0,124.8	AK-47 | Neon Rider (Factory New),Desert Eagle | Code Red (Minimal Wear)
497	StatTrak™ Five-SeveN | Retrobution (Factory New)	0.073	24.218000000000004	0.01	1	329.7	0.0214	353.918	370.481,535.762,155.512	StatTrak™ AK-47 | Point Disarray (Factory New),StatTrak™ G3SG1 | The Executioner (Minimal Wear),StatTrak™ P90 | Shapewood (Factory New)
55	StatTrak™ XM1014 | Entombed (Field-Tested)	0.07200000000000001	21.874000000000002	0.21	1	304.0	0.0194	325.874	428.512,223.236	StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ AK-47 | Legion of Anubis (Minimal Wear)
227	StatTrak™ MAC-10 | Pipe Down (Well-Worn)	0.07200000000000001	2.0269999999999997	0.895	1	28.0	0.0018	30.026999999999997	24.95,30.03,35.1	StatTrak™ MP5-SD | Phosphor (Battle-Scarred),StatTrak™ UMP-45 | Momentum (Well-Worn),StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred)
185	StatTrak™ P250 | Verdigris (Minimal Wear)	0.07200000000000001	1.871	0.075	1	26.1	0.0017	27.971	58.198,44.441,6.425,16.575,14.216	StatTrak™ AWP | Atheris (Minimal Wear),StatTrak™ Desert Eagle | Light Rail (Factory New),StatTrak™ MP5-SD | Gauss (Minimal Wear),StatTrak™ Tec-9 | Bamboozle (Factory New),StatTrak™ UMP-45 | Moonrise (Factory New)
575	Glock-18 | Death Rattle (Minimal Wear)	0.07200000000000001	0.53	0.145	1	7.4	0.0005	7.93	9.36,7.205,7.225	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Minimal Wear),Galil AR | Tuxedo (Minimal Wear)
402	G3SG1 | Stinger (Minimal Wear)	0.071	1.584	0.09	1	22.3	0.0014	23.884	22.805,24.668,24.18	FAMAS | Mecha Industries (Factory New),P90 | Shallow Grave (Factory New),Sawed-Off | Wasteland Princess (Factory New)
108	SCAR-20 | Enforcer (Field-Tested)	0.071	1.264	0.23	1	17.8	0.0011	19.064	12.968,35.548,8.678	MAC-10 | Disco Tech (Field-Tested),AK-47 | Phantom Disruptor (Minimal Wear),MAG-7 | Justice (Field-Tested)
272	StatTrak™ CZ75-Auto | Eco (Well-Worn)	0.071	2.813	0.56	1	39.7	0.0025	42.513000000000005	63.375,28.733,35.431	StatTrak™ M4A1-S | Nightmare (Battle-Scarred),StatTrak™ Sawed-Off | Devourer (Well-Worn),StatTrak™ FAMAS | Eye of Athena (Well-Worn)
9	StatTrak™ P250 | Cyber Shell (Minimal Wear)	0.07	4.709	0.075	1	67.5	0.0042	72.209	60.723,52.552,103.35	StatTrak™ MP9 | Food Chain (Minimal Wear),StatTrak™ Galil AR | Chromatic Aberration (Minimal Wear),StatTrak™ XM1014 | XOXO (Factory New)
172	StatTrak™ MAC-10 | Whitefish (Field-Tested)	0.07	0.9490000000000001	0.165	1	13.5	0.0008	14.449000000000002	29.026,19.5,2.194,7.312,14.216	StatTrak™ AWP | Atheris (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Minimal Wear),StatTrak™ MP5-SD | Gauss (Field-Tested),StatTrak™ Tec-9 | Bamboozle (Minimal Wear),StatTrak™ UMP-45 | Moonrise (Factory New)
481	StatTrak™ Five-SeveN | Triumvirate (Field-Tested)	0.069	8.36	0.195	1	121.0	0.0074	129.36	183.29,76.343,128.447	StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),StatTrak™ AWP | Elite Build (Field-Tested),StatTrak™ Nova | Hyper Beast (Minimal Wear)
587	StatTrak™ SCAR-20 | Cyrex (Field-Tested)	0.069	74.814	0.165	1	1081.0	0.0662	1155.8139999999999	2236.65,74.978	StatTrak™ AK-47 | Vulcan (Minimal Wear),StatTrak™ M4A4 | Desert-Strike (Minimal Wear)
407	Nova | Gila (Field-Tested)	0.069	0.8320000000000001	0.195	1	12.1	0.0007	12.932	13.162,12.665,12.968	FAMAS | Mecha Industries (Minimal Wear),P90 | Shallow Grave (Minimal Wear),Sawed-Off | Wasteland Princess (Minimal Wear)
522	StatTrak™ MAC-10 | Rangeen (Field-Tested)	0.068	1.261	0.165	1	18.5	0.0011	19.761	26.998,21.44,10.813,19.793	StatTrak™ Galil AR | Stone Cold (Minimal Wear),StatTrak™ P250 | Wingshot (Minimal Wear),StatTrak™ M249 | Nebula Crusader (Field-Tested),StatTrak™ MP7 | Special Delivery (Minimal Wear)
607	StatTrak™ P2000 | Red FragCam (Field-Tested)	0.068	2.935	0.185	1	43.0	0.0026	45.935	59.163,44.46,41.535,38.581	StatTrak™ Desert Eagle | Heirloom (Minimal Wear),StatTrak™ Tec-9 | Titanium Bit (Factory New),StatTrak™ Five-SeveN | Copper Galaxy (Factory New),StatTrak™ CZ75-Auto | Tread Plate (Factory New)
483	SSG 08 | Necropos (Field-Tested)	0.067	0.43799999999999994	0.155	1	6.5	0.0004	6.938	8.424,3.997,8.482,8.482,5.304	FAMAS | Valence (Minimal Wear),Glock-18 | Royal Legion (Field-Tested),MP7 | Impire (Factory New),MAG-7 | Praetorian (Factory New),Five-SeveN | Triumvirate (Minimal Wear)
534	StatTrak™ Dual Berettas | Urban Shock (Minimal Wear)	0.067	9.727	0.09	1	146.0	0.0086	155.727	210.502,172.868,83.811	StatTrak™ M4A4 | 龍王 (Dragon King) (Factory New),StatTrak™ AK-47 | Cartel (Factory New),StatTrak™ P250 | Muertos (Factory New)
261	CZ75-Auto | Eco (Minimal Wear)	0.066	3.2230000000000003	0.085	1	49.2	0.0029	52.423	77.513,40.95,38.805	M4A1-S | Nightmare (Minimal Wear),Sawed-Off | Devourer (Factory New),FAMAS | Eye of Athena (Factory New)
445	StatTrak™ P250 | Iron Clad (Well-Worn)	0.066	0.493	0.68	1	7.5	0.0004	7.992999999999999	14.527,4.114,3.022,8.716,9.584	StatTrak™ AWP | Phobos (Field-Tested),StatTrak™ R8 Revolver | Reboot (Battle-Scarred),StatTrak™ Sawed-Off | Limelight (Battle-Scarred),StatTrak™ AUG | Aristocrat (Well-Worn),StatTrak™ P90 | Chopper (Well-Worn)
286	StatTrak™ Nova | Toy Soldier (Field-Tested)	0.065	3.237	0.375	1	49.8	0.0029	53.037	101.4,28.665,29.045	StatTrak™ M4A1-S | Nightmare (Field-Tested),StatTrak™ Sawed-Off | Devourer (Field-Tested),StatTrak™ FAMAS | Eye of Athena (Field-Tested)
425	StatTrak™ MAG-7 | Sonar (Minimal Wear)	0.065	1.36	0.125	1	20.8	0.0012	22.16	47.58,34.027,11.885,5.84,11.466	StatTrak™ USP-S | Cyrex (Factory New),StatTrak™ M4A1-S | Flashback (Minimal Wear),StatTrak™ Dual Berettas | Royal Consorts (Minimal Wear),StatTrak™ G3SG1 | Stinger (Minimal Wear),StatTrak™ Nova | Gila (Factory New)
273	StatTrak™ CZ75-Auto | Eco (Well-Worn)	0.065	2.595	0.64	1	39.7	0.0023	42.295	63.375,28.08,35.431	StatTrak™ M4A1-S | Nightmare (Battle-Scarred),StatTrak™ Sawed-Off | Devourer (Battle-Scarred),StatTrak™ FAMAS | Eye of Athena (Well-Worn)
170	StatTrak™ UMP-45 | Moonrise (Factory New)	0.064	9.323	0.02	1	145.8	0.0083	155.123	436.8,13.65,14.918	StatTrak™ AUG | Momentum (Factory New),StatTrak™ XM1014 | Incinegator (Field-Tested),StatTrak™ R8 Revolver | Skull Crusher (Field-Tested)
157	M249 | Aztec (Field-Tested)	0.064	1.226	0.26	1	19.1	0.0011	20.326	15.015,22.864,23.098	MP9 | Hydra (Field-Tested),AUG | Death by Puppy (Minimal Wear),P90 | Nostalgia (Minimal Wear)
83	StatTrak™ MAC-10 | Allure (Battle-Scarred)	0.063	1.739	0.445	1	27.8	0.0015	29.539	29.64,31.102,27.875	StatTrak™ XM1014 | Entombed (Field-Tested),StatTrak™ Glock-18 | Vogue (Field-Tested),StatTrak™ M4A4 | Tooth Fairy (Field-Tested)
161	StatTrak™ MAC-10 | Classic Crate (Minimal Wear)	0.063	0.773	0.09	1	12.3	0.0007	13.073	11.7,11.398,13.923,13.913,14.43	StatTrak™ MP5-SD | Agent (Minimal Wear),StatTrak™ UMP-45 | Plastique (Minimal Wear),StatTrak™ Five-SeveN | Buddy (Factory New),StatTrak™ P250 | Inferno (Factory New),StatTrak™ M249 | Aztec (Factory New)
566	StatTrak™ P250 | Supernova (Minimal Wear)	0.063	5.192	0.095	1	83.0	0.0046	88.19200000000001	140.887,90.675,33.014	StatTrak™ Glock-18 | Water Elemental (Factory New),StatTrak™ Desert Eagle | Conspiracy (Factory New),StatTrak™ Five-SeveN | Fowl Play (Minimal Wear)
32	StatTrak™ SSG 08 | Parallax (Battle-Scarred)	0.063	2.171	0.445	1	34.7	0.0019	36.871	31.678,38.902,40.034	StatTrak™ M4A4 | Cyber Security (Well-Worn),StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),StatTrak™ USP-S | Monster Mashup (Field-Tested)
164	StatTrak™ MAG-7 | Popdog (Minimal Wear)	0.063	0.773	0.09	1	12.3	0.0007	13.073	11.7,11.398,13.923,13.913,14.43	StatTrak™ MP5-SD | Agent (Minimal Wear),StatTrak™ UMP-45 | Plastique (Minimal Wear),StatTrak™ Five-SeveN | Buddy (Factory New),StatTrak™ P250 | Inferno (Factory New),StatTrak™ M249 | Aztec (Factory New)
